company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
Lineage Logistics UK,UK,,,,,Cold Storage,,Warehouse,,ukcommercial@lineagelogistics.com,,,,,,lineagelogistics.com,,Commercial,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Marks & Spencer Food,UK,,,,,Supermarket,,Premium,,foodsuppliers@marks-and-spencer.com,,,,,,corporate.marksandspencer.com/suppliers,,Food Sourcing,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Morrisons,UK,,,,,Supermarket,,Major Chain,,agriculturalsourcing@morrisonsplc.co.uk,,,,,,morrisons-corporate.com/suppliers,,Agricultural Team,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Muller UK,UK,,,,,Distributor,,Dairy,,milkprocurement@muller.co.uk,,,,,,mullergroup.com,,Milk Procurement,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
NFT Distribution,UK,,,,,Cold Storage,,Chilled,,commercial@nftdistribution.co.uk,,,,,,nftdistribution.co.uk,,Commercial,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
NewCold UK,UK,,,,,Cold Storage,,Automated,,commercial@newcold.com,,,,,,newcold.com,,Commercial,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Oakland International,UK,,,,,Cold Storage,,Food Logistics,,sales@oakland-international.com,,,,,,oakland-international.com,,Commercial,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Ocado,UK,,,,,Supermarket,,Online,,suppliers@ocado.com,,,,,,ocadogroup.com/suppliers,,Supplier Team,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Parfetts,UK,,,,,Wholesale,,Cash & Carry,,trading@parfetts.co.uk,,,,,,parfetts.co.uk,,Trading,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Reed Boardall,UK,,,,,Cold Storage,,Frozen,,sales@reedboardall.com,,,,,,reedboardall.com,,Sales,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Sainsbury's,UK,,,,,Supermarket,,Major Chain,,supplierregistration@sainsburys.co.uk,,,,,,about.sainsburys.co.uk/suppliers,,Buying Team,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Tesco PLC,UK,,,,,Supermarket,,Major Chain,,supplierdevelopment@uk.tesco.com,,,,,,tescoplc.com/suppliers,,Supplier Development,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Total Produce UK,UK,,,,,Distributor,,Fresh Produce,,uk@totalproduce.com,,,,,,totalproduce.com,,Procurement,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
United Wholesale Grocers,UK,,,,,Wholesale,,Cash & Carry,,buying@uwgfoods.com,,,,,,uwgfoods.com,,Buying,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Waitrose,UK,,,,,Supermarket,,Premium,,suppliers@waitrose.co.uk,,,,,,johnlewispartnership.co.uk/suppliers,,Supplier Team,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
Corteva Agriscience,US/EU,,,,,Fertilizer,,Seeds/Crop,,info@corteva.com,,,,,,corteva.com,,Commercial,,,,,,,,,,,,,,,,,,,,,,ALL_SUPERMARKET_CHAINS.csv,,,,,,,,,
