company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
SC ATIANIX SRL,RO,Arad,,Loc.Ch.Cris Str.N.Balcescu nr.46,,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,Loc.Ch.Cris Str.N.Balcescu nr.46,,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
SC AUTOTIN LOGISTICA SRL,RO,Arad,,Loc.Semlac Str Principala nr.928,,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,Loc.Semlac Str Principala nr.928,,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
SC DUO BOZY TRANSPEED SRL,RO,Arad,,"Nadlac, Str. V.Lucaciu nr.19",,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Nadlac, Str. V.Lucaciu nr.19",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
EUROSEEDS-5 SRL,RO,Arad,,"Arad,Cl.Zimandului  nr.11",,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Arad,Cl.Zimandului  nr.11",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
UNIVERSAL ZOOPET SRL,RO,Arad,,"Arad,Cl.A.Vlaicu Bl.Y4,Et.6,Ap.27",,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Arad,Cl.A.Vlaicu Bl.Y4,Et.6,Ap.27",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
PS TRANSNET 2012 SRL,RO,Arad,,"Arad,Spl.Gh.Magheru,Bl.365,Et.6,Ap.23",,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Arad,Spl.Gh.Magheru,Bl.365,Et.6,Ap.23",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
INA AGRICULTURA VERDE SRL,RO,Arad,,10329/21.07.2022,,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,10329/21.07.2022,,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
AGRA TRAVE SRL,RO,Arad,,"Loc.Vladimirescu,  Str.Alexandria 20",,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Loc.Vladimirescu,  Str.Alexandria 20",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
JECARO CARGO LINE SRL,RO,Arad,,Loc.Zadareni 246,,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,Loc.Zadareni 246,,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
BEVETO SRL,RO,Arad,,"Loc.Sambateni 361, com.Paulis",,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Loc.Sambateni 361, com.Paulis",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
TRANS TOMO SRL,RO,Arad,,"Loc.Arad,Campul Albinelor nr.27,Bl.8,Ap.2",,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Loc.Arad,Campul Albinelor nr.27,Bl.8,Ap.2",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
COMPETITIV RAP TRANS SRL,RO,Arad,,"Loc.Simand nr.906, com.Simand",,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Loc.Simand nr.906, com.Simand",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
TERRACULT SRL,RO,Arad,,9778/07.10.2021,,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Loc.Horia,DJ 709,FN",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
TDS ARCRIS LOGITRUCK SRL,RO,Arad,,Loc.Minis nr.161,,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,Loc.Minis nr.161,,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
ROBERT FRACHT SRL,RO,Arad,,"Arad,Str.Dorobantilor 72-72A, Et.1 Ap.8",,,,,,,,,,,,,,,,,,Transportatori hrana pentru animale DEC,,,,,,,,,,,,,,,,"Arad,Str.Dorobantilor 72-72A, Et.1 Ap.8",,Transportatori-hrana-pentru-animale-DEC-2024.xlsx,,,,,,,,,
SC PRODLACTA SRL,RO,Arad,,"VA-BC-008733/22,12,2017",,Depozit alimentar,,,1198/21.11.2008,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,resurse.umane@prodlacta.ro,40734772976,,,,,resurse.umane@prodlacta.ro,40734772976,"ARAD,Str. Feleacului,F.N,Jackson,Stand 6D/BIS",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC TERRA FRUCT SRL,RO,Arad,,"ARAD, Str. Campineanu, Nr. 1/A",,Depozit alimentar,,,1439/17.02.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"ARAD, Str. Campineanu, Nr. 1/A",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC EURO MEN GRUP   OUA,RO,Arad,,"ARAD,Str. Deltei,Nr.2",,Depozit alimentar,,,1083/16.06.2010,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"ARAD,Str. Deltei,Nr.2",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC GUSTA MARISAL SRL,RO,Arad,,2713/08.03.2023,,Depozit alimentar,,,1547/16.11.2010,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"ARAD,Str. II, Zona Indust. Arad vest , Nr. 5",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC DIRECT INDUSTRIAL MACHINES SRL,RO,Arad,,"SANLEANI, Nr. F.N.",,Depozit alimentar,,,4264/29.10.2013,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"SANLEANI, Nr. F.N.",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC NOVALIM SRL,RO,Arad,,"ARAD, Str. Poetului, Nr. 1C, incinta parc UTA, hala58-59",,Depozit alimentar,,,4784/15.07.2019,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"ARAD, Str. Poetului, Nr. 1C, incinta parc UTA, hala58-59",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC AR - LINIA TEA SRL,RO,Arad,,VA11554/05.01.2022,,Depozit alimentar,,,5061/14.11.2014,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"ARAD, Calea Zimandului, Nr. 1",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC PINI DISTRIBUTION LIMENTARI SRL,RO,Arad,,"Arad, Calea Aurel Vlaicu, Nr. 281",,Depozit alimentar,,,6332/16.08.2016,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, Calea Aurel Vlaicu, Nr. 281",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC HALIS KAMER SRL,RO,Arad,,12529/25.03.2025,,Depozit alimentar,,,6541/03.03.2025,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, Str. Poetului, Nr. 1 C",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC ALC DISTRIBUTION CROMATIC SRL,RO,Arad,,"Arad, Str. Poetului, nr. 1C, hala 38",,Depozit alimentar,,,7954/11.02.2019,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, Str. Poetului, nr. 1C, hala 38",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC ALPIN 57 LUX SRL,RO,Arad,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,Depozit alimentar,,,7982/28.07.2020,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC G & T SERVICES SRL,RO,Arad,,"Arad, Dn 79, Km. 3",,Depozit alimentar,,,8252/07.03.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, Dn 79, Km. 3",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC WEKU TRADING SRL,RO,Arad,,"Arad, str. Poetului, nr. 101B",,Depozit alimentar,,,8565/01.11.2019,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, str. Poetului, nr. 101B",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC SINAPIS SRL,RO,Arad,,"Arad, str. Ioan Brezoianu, bl. A-34, sc. A+B, parter, ap. 13",,Depozit alimentar,,,8617/09.12.2019,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, str. Ioan Brezoianu, bl. A-34, sc. A+B, parter, ap. 13",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC A.L.D. MISTIC DISTRIBUTION SRL,RO,Arad,,"Ineu, Soseaua Aradului, nr. 3/a",,Depozit alimentar,,,8652/14.01.2020,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Ineu, Soseaua Aradului, nr. 3/a",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
VICU RD FRUCT SRL,RO,Arad,,"Arad, str. Prof, Dr. Aurel Ardelean, nr. 4",,Depozit alimentar,,,9326/27.02.2021,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, str. Prof, Dr. Aurel Ardelean, nr. 4",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
MEDA PROD 98 S.A.,RO,Arad,32101/17.12.2020,Statie spalare si dezinsectie mijloace de transport,,Depozit alimentar,,,9332/01.03.2021,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,daniela.ruiu@medaprod.ro,40734668786,,,,,daniela.ruiu@medaprod.ro,40734668786,Statie spalare si dezinsectie mijloace de transport,,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
VENDING ZONE SRL,RO,Arad,,VA-BH-10885/15.12.2020,,Depozit alimentar,,,10079/25.03.2022,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, strada Campul Linistii, nr. 1, jud. Arad",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
FARMAMED VEST DISTRIBUTIE SRL,RO,Arad,,"Arad, strada Scoalei, nr. 11, jud. Arad",,Depozit alimentar,,,10785/14.02.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, strada Scoalei, nr. 11, jud. Arad",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
GLOBUS TOTAL DISTRIBUTION SRL,RO,Arad,,"Arad, DJ 709B ARAD-CURTICI, judet Arad",,Depozit alimentar,,,10978/21.03.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, DJ 709B ARAD-CURTICI, judet Arad",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
STELBO TRANS SRL,RO,Arad,,"ARAD, Str. Campineanu, Nr. 1/A",,Depozit alimentar,,,10980/21.03.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"ARAD, Str. Campineanu, Nr. 1/A",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
RESCO DISTRIBUTIE & LOGISTICA S.A.,RO,Arad,,"ARAD, Str. Campul Linistii, nr. 1, ap. 3,5,6,7 si ap. 1",,Depozit alimentar,,,11416/22.08.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"ARAD, Str. Campul Linistii, nr. 1, ap. 3,5,6,7 si ap. 1",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
DRIM DANIEL  DISTRIBUTIE FMCG SRL,RO,Arad,6340/ 05.07.2022,Depozit alim.,,Depozit alimentar,,,10774/08.11.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, Zona VGP Park, docuri 14-23",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
NICOLEZ UNION SRL,RO,Arad,,"Ineu, Calea Republicii, nr. 176",,Depozit alimentar,,,5213/11.01.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Ineu, Calea Republicii, nr. 176",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
DRUK TIM SRL,RO,Arad,,"Arad, strada Poetului",,Depozit alimentar,,,11892/04.04.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, strada Poetului",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
PUIUL REGAL DISTRIBUTIE SRL,RO,Arad,,"Arad, Calea 6 Vanatori, nr. 55",,Depozit alimentar,,,11968/30.04.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Arad, Calea 6 Vanatori, nr. 55",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
MOARA ZUF PRODUCT SRL,RO,Arad,,6855/01.07.2024,,Depozit alimentar,,,12107/28.06.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar.xls,,,,,,,,,,,,,,,,"Mandruloc, Str.Henri Coanda, Nr.13",,28.inregistrate-depozit-alimentar.xls,,,,,,,,,
SC PRODLACTA SRL,RO,Arad,,"VA-BC-008733/22,12,2017",,Depozit alimentar,,,1198/21.11.2008,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,resurse.umane@prodlacta.ro,40734772976,,,,,resurse.umane@prodlacta.ro,40734772976,"ARAD,Str. Feleacului,F.N,Jackson,Stand 6D/BIS",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC TERRA FRUCT SRL,RO,Arad,,"ARAD, Str. Campineanu, Nr. 1/A",,Depozit alimentar,,,1439/17.02.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ARAD, Str. Campineanu, Nr. 1/A",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC EURO MEN GRUP   OUA,RO,Arad,,"ARAD,Str. Deltei,Nr.2",,Depozit alimentar,,,1083/16.06.2010,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ARAD,Str. Deltei,Nr.2",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC GUSTA MARISAL SRL,RO,Arad,,2713/08.03.2023,,Depozit alimentar,,,1547/16.11.2010,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ARAD,Str. II, Zona Indust. Arad vest , Nr. 5",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC DIRECT INDUSTRIAL MACHINES SRL,RO,Arad,,"SANLEANI, Nr. F.N.",,Depozit alimentar,,,4264/29.10.2013,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SANLEANI, Nr. F.N.",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC NOVALIM SRL,RO,Arad,,"ARAD, Str. Poetului, Nr. 1C, incinta parc UTA, hala58-59",,Depozit alimentar,,,4784/15.07.2019,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ARAD, Str. Poetului, Nr. 1C, incinta parc UTA, hala58-59",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC AR - LINIA TEA SRL,RO,Arad,,VA11554/05.01.2022,,Depozit alimentar,,,5061/14.11.2014,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ARAD, Calea Zimandului, Nr. 1",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC PINI DISTRIBUTION LIMENTARI SRL,RO,Arad,,"Arad, Calea Aurel Vlaicu, Nr. 281",,Depozit alimentar,,,6332/16.08.2016,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, Calea Aurel Vlaicu, Nr. 281",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC HALIS KAMER SRL,RO,Arad,,12529/25.03.2025,,Depozit alimentar,,,6541/03.03.2025,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, Str. Poetului, Nr. 1 C",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC ALC DISTRIBUTION CROMATIC SRL,RO,Arad,,"Arad, Str. Poetului, nr. 1C, hala 38",,Depozit alimentar,,,7954/11.02.2019,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, Str. Poetului, nr. 1C, hala 38",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC ALPIN 57 LUX SRL,RO,Arad,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,Depozit alimentar,,,7982/28.07.2020,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"SEBES, STR. MIHAIL KOGALNICEANU, NR.48",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC G & T SERVICES SRL,RO,Arad,,"Arad, Dn 79, Km. 3",,Depozit alimentar,,,8252/07.03.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, Dn 79, Km. 3",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC WEKU TRADING SRL,RO,Arad,,"Arad, str. Poetului, nr. 101B",,Depozit alimentar,,,8565/01.11.2019,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, str. Poetului, nr. 101B",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC SINAPIS SRL,RO,Arad,,"Arad, str. Ioan Brezoianu, bl. A-34, sc. A+B, parter, ap. 13",,Depozit alimentar,,,8617/09.12.2019,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, str. Ioan Brezoianu, bl. A-34, sc. A+B, parter, ap. 13",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
SC A.L.D. MISTIC DISTRIBUTION SRL,RO,Arad,,"Ineu, Soseaua Aradului, nr. 3/a",,Depozit alimentar,,,8652/14.01.2020,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Ineu, Soseaua Aradului, nr. 3/a",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
VICU RD FRUCT SRL,RO,Arad,,"Arad, str. Prof, Dr. Aurel Ardelean, nr. 4",,Depozit alimentar,,,9326/27.02.2021,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, str. Prof, Dr. Aurel Ardelean, nr. 4",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
MEDA PROD 98 S.A.,RO,Arad,32101/17.12.2020,Statie spalare si dezinsectie mijloace de transport,,Depozit alimentar,,,9332/01.03.2021,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,daniela.ruiu@medaprod.ro,40734668786,,,,,daniela.ruiu@medaprod.ro,40734668786,Statie spalare si dezinsectie mijloace de transport,,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
VENDING ZONE SRL,RO,Arad,,VA-BH-10885/15.12.2020,,Depozit alimentar,,,10079/25.03.2022,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, strada Campul Linistii, nr. 1, jud. Arad",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
FARMAMED VEST DISTRIBUTIE SRL,RO,Arad,,"Arad, strada Scoalei, nr. 11, jud. Arad",,Depozit alimentar,,,10785/14.02.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, strada Scoalei, nr. 11, jud. Arad",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
GLOBUS TOTAL DISTRIBUTION SRL,RO,Arad,,"Arad, DJ 709B ARAD-CURTICI, judet Arad",,Depozit alimentar,,,10978/21.03.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, DJ 709B ARAD-CURTICI, judet Arad",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
STELBO TRANS SRL,RO,Arad,,"ARAD, Str. Campineanu, Nr. 1/A",,Depozit alimentar,,,10980/21.03.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ARAD, Str. Campineanu, Nr. 1/A",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
RESCO DISTRIBUTIE & LOGISTICA S.A.,RO,Arad,,"ARAD, Str. Campul Linistii, nr. 1, ap. 3,5,6,7 si ap. 1",,Depozit alimentar,,,11416/22.08.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"ARAD, Str. Campul Linistii, nr. 1, ap. 3,5,6,7 si ap. 1",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
DRIM DANIEL  DISTRIBUTIE FMCG SRL,RO,Arad,6340/ 05.07.2022,Depozit alim.,,Depozit alimentar,,,10774/08.11.2023,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, Zona VGP Park, docuri 14-23",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
NICOLEZ UNION SRL,RO,Arad,,"Ineu, Calea Republicii, nr. 176",,Depozit alimentar,,,5213/11.01.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Ineu, Calea Republicii, nr. 176",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
DRUK TIM SRL,RO,Arad,,"Arad, strada Poetului",,Depozit alimentar,,,11892/04.04.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, strada Poetului",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
PUIUL REGAL DISTRIBUTIE SRL,RO,Arad,,"Arad, Calea 6 Vanatori, nr. 55",,Depozit alimentar,,,11968/30.04.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Arad, Calea 6 Vanatori, nr. 55",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
MOARA ZUF PRODUCT SRL,RO,Arad,,6855/01.07.2024,,Depozit alimentar,,,12107/28.06.2024,,,,,,,,,,,,,28.inregistrate depozit alimentar,,,,,,,,,,,,,,,,"Mandruloc, Str.Henri Coanda, Nr.13",,28.inregistrate-depozit-alimentar_1_2.xls,,,,,,,,,
COM ABN,RO,Arad,,701/14.03.2008,,depozit seminte de consum,,,701/14.03.2008,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"ARAD,  str. DJ ARAD-CURTICI, nr. FN",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
PRESTAGRO COMIMPEX,RO,Arad,,1834/03.03.2011,,depozit seminte de consum,,,1834/03.03.2011,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"SIMAND, nr. F.N., judetul ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
ARDEALUL TRADING,RO,Arad,,1885/29.03.2011,,depozit seminte de consum,,,1885/29.03.2011,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"SOCODOR, str. GARII, NR.1, jud. ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
ARDEALUL TRADING,RO,Arad,,1885/29.03.2011,,depozit seminte de consum,,,1886/29.03.2011,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"NADLAC, str. TRUP IZOLAT, nr.25, jud. ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
AXELA CONSULTING,RO,Arad,,2111/15.07.2011,,depozit seminte de consum,,,2111/15.07.2011,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"MOCREA, Oras INEU, nr.206/A, judetul ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
ARDEALUL TRADING,RO,Arad,,1885/29.03.2011,,depozit seminte de consum,,,2183/09.08.2011,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"ZABRANI, FN, judetul ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
ARDEALUL TRADING,RO,Arad,,1885/29.03.2011,,depozit seminte de consum,,,1659/16.12.2010,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"SIRIA, str. GARII, nr.2081, judetul ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
ARDEALUL TRADING,RO,Arad,,1885/29.03.2011,,depozit seminte de consum,,,1660/16.12.2010,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"CURTICI, str. AL.I.CUZA, nr.2, judetul ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
ARDEALUL TRADING,RO,Arad,,1885/29.03.2011,,depozit seminte de consum,,,2379/04.11.2011,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"SAMPETRU GERMAN, COM. SECUSIGIU, NR. 1",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
"ANGHELESCU DAN ""AGRO-DAN""",RO,Arad,,3579/24.01.2013,,depozit seminte de consum,,,3579/24.01.2013,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"VLADIMIRESCU, str. SIRIEI, nr.1, jud.ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
AGROWORLD INVESTMENTS,RO,Arad,,3943/17.06.2013,,depozit seminte de consum,,,3943/17.06.2013,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"FELNAC, nr.1025, judetul ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
SCHUETZAGRA IMPEX,RO,Arad,,3940/17.06.2013,,depozit seminte de consum,,,3940/17.06.2013,,,,,,,,,,,,,29.inregistrate depozite seminte de consum,,,,,,,,,,,,,,,,"SANTANA, Calea HAMMERER, nr.F.N. jud. ARAD",,29.inregistrate-depozite-seminte-de-consum_2_1.xls,,,,,,,,,
