email,company,country,city,website,contract_value_eur,commodity,commodity_short,trade_agreement,tariff_benefit,supplier_count,supplier_provinces,top_suppliers
ab@glshipping.eu,UAB “Green Line Shipping”,LVA,Klaipēda,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
ab@gshhiping.eu,"""Green Line Shipping"" UAB  ",LVA,KLAIPĒDA,,460000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abigail@svarking.se,SVARKING AB,SE,Handen,,3000000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
a.bittner@ig-deufel.de,Fritz Deufel Ing.-Ges. mbH,DEU,Deizisau,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abiurrun@cetresbcn.com,CETRES +AUDIWORK,ESP,Barcelona,,1390320,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abloket@avecodebondt.nl,Aveco de Bondt,NLD,Holten,https://www.avecodebondt.nl/,1800000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
ab@lwlcom.net,LWLcom GmbH,DEU,Bremen,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
ab.mannheim@de.sauter-bc.com,Sauter-Cumulus GmbH,DEU,Mannheim,,191762,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abmedica@abmedica.it,AB MEDICA S.p.A.,ITA,Milano,,3021396,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abo@abo-group.eu,ABO,BEL,Gent,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
a.bobka@wtu.com.pl,WTU Sp. z o.o,POL,Kraków,,1166782,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
a.boehme@seaterra.de,SeaTerra GmbH,DE,Wandlitz,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abollery@canel-ingenierie.com,Canel Ingénierie Infrastructure,FRA,Thonon-Les-Bains,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
aborza@geoaktual.sk,"GEOAKTUÁL, s.r.o.",SVK,Šaľa,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
a.boujnah@emil-koch-elektrotechnik.de,Emil Koch Elektrotechnik GmbH,DEU,Köln,,225131,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abouwer@lievense.com,WSP,NL,Nieuwegein,http://https://www.wsp.com/nl-NL/,10000000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abouwman@niebeek.nl,Niebeek Milieumanagement B.V.,NLD,LEUSDEN,http://www.niebeek.nl,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
aboveallbcltd@gmail.com,Above All Building Construction Limited,IRL,Dublin,,125000000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abp@abpholding.cz,"ABP Holding, a.s.",CZ,Praha 8,http://www.abpholding.cz/,112883340,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
ab@qvarta.eu,Studio Qvarta Korlátolt Felelősségű Társaság,HUN,Budapest,,43312000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abrahamsson@bilel.nu,Abrahamssons Bilelektriska Aktiebolag,SE,PITEA,,2800000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
a.braschi@bta-italia.it,BTA ITALIA GmbH,ITA,Genoa,,147288,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abravo@idom.com,"Idom Consulting, Engineering, Architecture, S.A.U.",ESP,Bilbao,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abredimas@strane-innovation.com,STRANE INNOVATION (groupement) ,FRA,Gif-Sur-Yvette,,29960,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
a.bregiannis@wind.gr,WIND        - SPACE HELLAS  ,GR,,www.wind.gr,2736412,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
a.bregolin@energreefrance.com,ENERGREEN France SARL,FRA,Mulhouse,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abrennan@ksnpm.ie,KSN Project Management,IRL,Dublin,www.ksn.ie,14000000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abs@abs.eus,"ABS ILUMINACIÓN, S.L.",ESP,Hernani,,524261,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abscia@abscia.fr,ABSCIA INGENIERIE,FRA,ST JEAN DU CARDONNAY,,7200000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
ab@smartenergy.fr,GRPT SMART ENERGY/NUKU (CT),FRA,NICE,https://www.smartenergy.fr,89600,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
absolon@tt-projekt.cz,T & T projekt s.r.o.,CZE,Vysoké Mýto - Litomyšlské Předměstí,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abstudio.szczecin@gmail.com,"Studio Projektowe AB S.C. Marek Antoszczyszyn, Andrzej Buko ",POL,Szczecin ,,2435400,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
ab@sudvrd.com,CTH INGENIERIE,FRA,Grasse,,585000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
Abteilungsbriefkasten.PA-Fr@de.bosch.com,Bosch Sicherheitssysteme GmbH,DEU,Frankfurt am Main,,3947770,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abuendia@naturgy.com,"GAS NATURAL COMERCIALIZADORA, S. A.",ESP,Madrid,,9124758,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
abvillkft@abvill.t-online.hu,AB-VILL KERESKEDELMI ÉS SZOLGÁLTATÓ KFT,HUN,Nyírpazony,,65362310000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
academyplumbing@hotmail.com,Academy Plumbing and Heating,IRL,Swords,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
a.camkerten@ayder.fr,SARL AYDER,FRA,Bourges,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
a.campolo@sieltetrasporti.it,SIELTE TRASPORTI S.R.L.,ITA,Villorba (TV),,53566000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
acarsuzaa@bobion-joanin.fr,BOBION ET JOANIN BORDEAUX ELECTRICITE,FRA,Tresses,,7860702,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
ac.bertagne@groupe-cf.fr,groupe CF accueil et services Societe ALZANE,FR,Paris,https://www.groupecf-accueil-et-services.fr/?C=D;O=A,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
account2023@abv.bg,РОМФЕЯ СТРОЙ,BGR,Варна,,14446477,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
account.hu@protecta.hu,Protecta Elektronikai Kft,HUN,Budapest,https://www.protecta.hu,13008424,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
account@knecht-ingenieure.de,Knecht Ingenieure GmbH,DEU,Wildpoldsried,,373419,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accounts@barker-associates.co.uk,Barker Associates (Essex) Ltd,UK,Braintree,www.barker-associates.co.uk,319676,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accounts@bellewelectrical.com,Bellew Electrical Wholsale Ltd,IRL,"DUNDALK
",https://bellewelectrical.com,50000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accounts@fmcore.com.mt,FM CORE LIMITED,MLT,BIRKIRKARA [Birkirkara],,525389,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accounts@intouchcontrols.ie,In Touch Control Systems_19543,IRL,Cork,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accounts@kamecengineering.com,Kamec Engineering Limited,IRL,Clonmel,,249907,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accounts@planenergy.com,Plan Energy Consulting Ltd,IRL,Sligo,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accounts@rdcl.ie,Richard Drumgoole Construction Limited,IRL,Dublin,http://rdcl.ie/,125000000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@aceconstruction.fr,ACE CONSTRUCTION,FRA,GRASSE,,3694684,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@agencemagnum.com,MAGNUM ARCHITECTURES ET URBANISTES (co traitant N°2),FRA,NANTES,,340530,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@altitudeinfra.fr,altitude Infrastructure Construction,FR,Val-de-Reuil,,149103,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@amli.asso.fr,Association pour le mieux être et le logement des isolés (AMLI),FRA,METZ,,269280,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@arlaud-gv.com,ARLAUD IRIBARREN TP,FRA,SAINT MAURICE LA CLOUERE,https://www.arlaud-iribarren.fr,588366,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@benetiere.fr,BENETIERE,FRA,Saint-Etienne,,522241,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@blondeaucarrelages.com,SARL BLONDEAU CARRELAGES,FRA,Montfort Le Gesnois,,2146038,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@bt48.fr,SELARL Bonnet & Teissier Architectes,FRA,MENDE,,632186,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@cabinetmarmagne.fr,CABINET MARMAGNE,FRA,Lagny-sur-Marne,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@carn-nhplatrerie.fr,CARN N&H PLATRE,FRA,SAINT-QUAY-PERROS,,8000000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil.ccg@gmail.com,CCG (co-traitant),FRA,GRENOBLE,,4330202,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@cdcconseil.fr,CDC CONSEIL,FRA,Joue Les Tours,,442400,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil-cellule-aop@engie.com,ENGIE,FRA,Courbevoie,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@cerretti.fr,bet cerretti,FR,La Bouilladisse,,4205727,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@cetra-be.fr,CAB ETUDES TECHNIQUES RURALES AGRICOLES,FRA,Laroin,,406640,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@chanoinemenuiserie.fr,SAS CHANOINE,FRA,Saint Pavace,,2146038,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@chauveau-moe.fr,SARL CHAUVEAU,FRA,BLOIS,,216369,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
ACCUEIL.CIVAM26@GMAIL.COM,CTRES INITIATIVES VALORISER AGRICULTURE MILIEU RURAL,FRA,Malissard,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil.compiegne@equans.com,INEO HAUTS DE FRANCE,FRA,Compiegne,,6504662,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@cote.fr,COTE SAS,FRA,LES ROCHES-DE-CONDRIEU,https://www.cote.fr/,233308,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@csi-melusine.com,MIROITERIE MELUSINE,FRA,Liguge,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@c-t-s.fr,CTS SAS,FRA,ECOLE VALENTIN,,511215,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil.cuynat@cuynat.gcc.fr,CUYNAT CONSTRUCTION,FRA,SAINT MARTIN LE VINOUX,,5087259,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@dbfermetures.fr,DB FERMETURES,FRA,Bully Les Mines,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@delbos-vackier.fr,VACKIER DELBOS,FRA,TULLE,,1493410,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@desbarbieux.pro,DESBARBIEUX VALENGREEN,FRA,Saultain,,8861390,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@domus-architecture.fr,DOMUS ARCHITECTURE,FRA,LA MONTAGNE,,221236,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@dumont-elecsyst.fr,Dumont Electricite Systemes,FRA,Cusset,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@ekoliance.com,SAS EKOLIANCE,FRA,Chaumont,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@entreprisemarsol.fr,MARSOL ELECTRICITE,FRA,Auch,,886147,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@ercd.fr,ENERGIES RESEAUX CONSEIL DEVELOPPEMENT,FRA,ESTRABLIN,,1302564,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@galland.cc,CHARPENTE GALLAND- FRANCE EQUIPEMENT SECURITE,FRA,Toul,,279040000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@hemis-amo.com,HEMIS AMO - AMOTTITUDE,FRA,Perigueux,,510000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@hen-elec.fr,HEN-ELEC,FRA,Alencon,,4400000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@inclusolts.com,INCLUSOL TS,FRA,Beziers,,1338973,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@infractec-ingenierie.fr,INFRATEC INGENIERIE,FRA,Rouen,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@infratec-ingenierie.fr,INFRATEC INGENIERIE,FRA,Rouen,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@innoval.com,INNOVAL,FRA,Noyal - sur - Vilaine,,260000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@karm-agencement.fr,SN KARM AGENCEMENT,FRA,Thionville,,139520000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@lebatimans.com,LE BATIMANS,FRA,Spay,,2146038,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@lesot.fr,SA LESOT,FRA,Saint-Laurent-Blangy,,7608041,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@lucathermy.com,SAS LUCATHERMY,FRA,HAUTE GOULAINE,,125000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@mailhes-pottier.fr,ENTREPRISE MAILHES ET POTTIER,FRA,Damigny,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@mattioni.fr,MATTIONI,FRA,PLOEMEUR,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@menage-elec-clim.fr,MENAGE ELECTRICITE,FRA,Blois,,7556043,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@menant-electricite.com,MENANT Electricité,FRA,Sallertaine,www.adresse.fr,83020,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@menuiserie-acm.fr,ACM Menuiserie - lot 7,FRA,PIERRE BENITE,,4513634,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil-nantes@betom.fr,BETOM INGENIERIE LOIRE BRETAGNE,FRA,RENNES,,1930345,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@nca.fr,NCA ENVIRONNEMENT,FRA,Neuville-De-Poitou,,2869257,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@perrinb.fr,PERRIN SAS,FRA,Valenton,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@pivadis.fr,PIVADIS,FRA,La Chapelle St Mesmin,,250000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@porra-brest.com,PORRA Electricité,FRA,GUIPAVAS,,8279380,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@pyropose.fr,SARL PYROPOSE,FRA,Douvres La Delivrande,,1326045,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil-rennes@betom.fr,BETOM INGENIERIE LOIRE-BRETAGNE,FRA,rennes,,1247265,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil-rennes@cap-terre.com,CAP TERRE,FRA,VELIZY,,1930345,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@rhone-fluides.fr,RHONE FLUIDE,FRA,Irigny,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@ruauld.fr,SAS Ruauld Electricité,FRA,Poilley,,9972345,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@samelec.fr,SYSTEMES AUTOMATISES & MAINTENANCES ELECTRIQUES OCEAN INDIEN,FRA,Saint-Pierre,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@sastce.com,STCE ELECTRICITE,FRA,Saint-Apollinaire,,5323413,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil-sclesfe@scle.fr,SCLE SFE,FRA,TOULOUSE,,6862826,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@securis-btp.com,SECURIS BTP,FRA,Laval,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@seep34.fr,SOC ENTRETIEN ECLAIRAGE PUBLIC,FRA,Frontignan,,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@sepaq.biz,sepaq,FR,Louvetot,,480000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@serpa.fr,SERPA,FRA,EVREUX,https://www.serpa.fr/,0,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@sgea.fr,SGEA,FRA,CERGY ST CHRISTOPHE,,4000000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@si-amo.fr,SIAMO (mandataire du groupement),FRA,Paris 8,,136656,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@simonneau-eco.fr,SIMONNEAU SAS,FRA,OLIVET,,900000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@sixiemerue.com,SIXIEME RUE,FRA,NANTES,,7750000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@sofipal.fr,SOFIPAL,FRA,Millau,,280000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@sogeti-ingenierie.fr,SOGETI INGENIERIE BATIMENT,FRA,BOIS GUILLAUME,,53959600,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@solares.fr,SOLARES,FRA,Lattes,,4682154,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@soliha-mediterranee.fr,Soliha Mediterranee,FR,Nimes,,1399996,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@srtopo.fr,SOCIÉTÉ RHODANIENNE DE TOPOGRAPHIE,FRA,SAINT-QUENTIN-FALLAVIER,,287090,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@technigaz.pro,SAS TECHNIGAZ VALENGREEN,FRA,Marly,,4765791,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil.toulouseoccitanie@engie.com,ENGIE ENERGIE SERVICES,FRA,Toulouse,,16714026,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@ubik-architectures.com,UBIK Architectures,FRA,Vermenthon,,1520000,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@valgo.com,VALGO,FRA,Argenteuil,,39720,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
accueil@vertattp-gv.com,VERNAT TP,FRA,Loches,,868283,Clean Technology & Renewables,cleantech,CETA,Duty-free,4,"BC, ON","Ballard Power Systems, Canadian Solar, Loop Energy"
