tender_id,tender_title,tender_mainCpv,tender_country
e4e95f25-f0c3-4b7d-a0f0-cb00e71af523,,66515000,PL
e4eb8679-62b1-4971-b4e0-4800d556ebfe,,45262420,DE
e4ed6da1-6ca7-4946-8234-504a2640c158,,71000000,GR
e4eeac9a-9b13-48d0-953a-33fe50b6fa22,,45441000,FR
e4f14334-9bf3-44f4-a0d6-f47679a7a0fe,,,PT
e4f4e6cc-1799-4259-8a21-2b20e4371ca4,Forsvarsdepartementets Identitetskort (FD-ID) (Uten chip),30162000,NO
e4f58780-49f4-4c7a-a419-dea3c24aee50,Barclay de Tolly mausoleumi parkla ehitamine,,EE
e4f61503-87b9-49a5-b784-3e6de1566394,,09134200,NO
e4f8289d-31e8-4177-8ee5-711e3113598f,,33711200,UK
e4f82cb7-7715-4604-b11e-511414211893,Dostawy paliw płynnych - doraźne bezgotówkowe (za pomocą elektronicznych kart paliwowych) tankowanie paliw do zbiorników pojazdów służbowych i sprzętu drogowego,24611100,PL
e4f9c0f0-ca91-4c65-a6bc-cce6b89c9819,Usługa prenumeraty czasopism zagranicznych dla Instytutu Gruźlicy i Chorób Płuc,79980000,PL
e4fc700d-19fa-4277-84fe-a491e5a5af75,,,PT
e4fd54fb-eefd-490f-96f4-4637d1849a34,,,PT
e4ff9bfb-d884-44da-924e-c4c1a987ed3f,Remplacement de portes de garage dans divers centres de secours du sdis 33.,,FR
e500442a-ec5a-4757-879e-c467f965f4b9,Przetarg nieograniczony na obsługę szatni oraz ochronę fizyczną w obiektach Akademii im. Jana Długosza.,98341120,PL
e5032130-2157-4b13-b956-0eae19db8df4,,03000000,PT
e504e402-009d-45c7-8a3e-2470bca52f03,,44316000,FR
e5075061-5f20-4d5c-bbc1-9415fd60c66b,,50000000,FR
e50750fd-1b65-4a2e-81fb-50b4f052ffae,Statsbygg 10120 UiO PO-bygningen K301 Rørteknisk anlegg,45000000,NO
e50854dd-c1e5-40cc-92e6-d242f13a925a,"Dostawa mieszanki granitowej frakcji 0÷31,5 mm w ilości 4600 ton na drogi gminne Gminy Brąszewice",14212200,PL
e5095fe7-8b76-432d-bbbb-172b4d7a0fe9,Dostawa energii elektrycznej i świadczenie usług dystrybucji do obiektów Zespołu Opieki Zdrowotnej w Pszczynie ( usługa kompleksowa),09300000,PL
e50ac219-91cf-47e3-a415-7c83bed5219f,,,PT
e50afc18-e2ac-406c-87ab-86211f547e97,,,PT
e5118b19-56d6-42d7-851c-23695c3576a7,Dostawa pomocy dydaktycznych oraz mebli przedszkolnych,39160000,PL
e5177001-cd58-46fa-bb66-cf7b1a34e441,Slåstad skole-heis,42416100,NO
e518214e-9102-4aef-9e9a-15018c10b630,,45262600,SE
e51acf36-71c2-42c8-b517-4a059f4e28d5,Dostawa ambulansu na bazie furgonu,34114121,PL
e51bcd2f-7a53-4a9a-991a-8e0a4c97a363,,22851000,CH
e51c91eb-86d1-466f-8968-3bb67c1f5350,,33160000,ES
e51f3a8d-4c3c-4c66-8c1c-0268a151e8bc,Izolatori kontaktne mreže,26231000,HR
e51ff3b8-3d82-4a6d-91dc-d75ca5ae2523,"Zapewnienie noclegów w hotelu Cracovia w Krakowie w związku z organizacją imprezy Wianki, która odbędzie się w Krakowie 20 czerwca 2009 roku",55100000,PL
e521d748-d537-4535-afce-d5a28fc387c3,,,PT
e52d1398-271e-4338-9e79-e3f1653ad2ba,,32210000,UK
e52d2b99-bf11-4f8f-8780-3669989ee653,ACQUISTO SOFTWARE PER I SERVIZI TECNICI DELL'ENTE,,IT
e52ea5f0-8c15-492c-b0ce-795e53157672,31 réalisation d'une unité de stérilisation centralisée pour les hôpitaux de Toulouse,,FR
e52fb69a-3398-4311-80d5-8bd783baa040,,,PT
e5314606-6c04-4cf4-b321-0a7e849754f1,LAVORI DI REALIZZAZIONE DI NUOVE FERMATE AUTOBUS NEL COMUNE DI BLEGGIO INFERIORE (TN),,IT
e53698ed-ba4f-42c5-a27d-cd60bcccfe12,"OBČINA DESTRNIK, VINTAROVCI 50, Kontakt: Miran ČEH, SI-2253 DESTRNIK. Tel. 02 761 92 50. E-pošta obcina.destrnik@destrnik.si. Internetni naslovi: http://www.destrnik.si",,SI
e538702b-0d44-4bd7-abca-5cd0408dc06f,,,PT
e53a4ed8-2a73-4f9f-9a6f-3036565bfbad,,,PT
e53e8ee0-1292-43fa-89e3-87d870a8b8da,WYKONYWANIE PRAC ZWIĄZANYCH Z BIEŻĄCYM UTRZYMANIEM CZYSTOŚCI ORAZ UTRZYMANIEM ZIELENI NA TERENACH WSKAZANYCH PRZEZ GMINĘ MIEJSKĄ TUREK BĘDĄCYCH W JEJ POSIADANIU,90610000,PL
e53edf1f-354c-4231-8d2e-fb7be54c7a42,MANUTENZIONE IMPIANTO ASCENSORE VIA AGLIETTO 90 SAVONA,,IT
e547319b-711c-4180-acbf-e753cd6dc6df,,,PT
e5480015-de0b-48a5-9b2e-bb82df5733ea,"24 construction de 80 logements à bergerac "" petit clairat "" à Bergerac",,FR
e5513430-2451-4e79-87d0-6286be950ac8,Travaux de couverture et de ravalement.,,FR
e551f887-20c1-4597-a42d-7a4a150782db,,,PT
e55347f6-29f7-48a2-8613-a364dcaeba37,Servicii de curatenie,90900000,RO
e553ac17-5aa6-4d85-862a-4c5c78d6ca47,LAVORI DI RISTRUTTURAZIONE ED ADEGUAMENTO ALLE NORME DI SICUREZZA DI VILLA FROVA II° LOTTO,,IT
e553e8b0-0c3e-4ddd-8d42-f3a39944b083,Tekuće održavanje zgrada – Regija Rijeka,45000000,HR
e556c6a8-7fd5-42dc-af42-cb1d552c1ab1,,38434570,UK
e5611832-5335-46c1-a774-b7eaac374d88,,90500000,FR
e567c593-2d29-4af8-b8b5-969174390be2,,,FR
e56c1a04-f166-445a-9da9-b776405dc054,FORNITURA DI ELETTROCOMPRESSORI E SISTEMI D'ILLUMINAZIONE,,IT
e56d0658-e4d1-4c3f-9d9a-c2bd16b0ce03,,,PT
e5706069-521d-42da-9bad-30738ba91716,Radovi na izvedbi istražne bušotine CR-1 u svrhu mikrozoniranja buduće lokacije novog gradskog groblja na području mjesta Crno u Gradu Zadru,45111250,HR
e5724789-73e7-4a20-9e6f-50cb0dbbd78c,,,PT
e5754044-88bb-4736-a58a-68389d2eb433,ACQUISTO NOTEBOOK DA CONVENZIONE INTERCENT-ER,,IT
e577a8cc-a2e3-4513-a4e7-6b7d3f763dfb,,45221000,DE
e577befa-7366-4bd1-b765-9be074b4d9c2,Świadczenie usług w zakresie wywozu nieczystości stałych z posesji administrowanych przez Zakład Gospodarowania Nieruchomościami w Dzielnicy Wawer m.st. Warszawy.,90121320,PL
e5780d71-b4c1-4395-af64-e2cffe78f4f7,Zakup paliwa: benzyny Pb95 i oleju napędowego w 2010 roku,09132100,PL
e578e33f-6cee-43db-be16-28b2c6a25456,,66518100,FR
e579cbc1-954c-45e7-aba8-7b2919750219,,34144431,FR
e57a0476-ffd0-40ec-bcd9-112e6c5ca518,"Modernisation de l'alimentation en Eau Potable Quartier "" Haut Didier.",45252120,FR
e57aca6b-2e77-4c64-8375-c73ae604bbfe,AFFIDI A LEGALE ESTERNO PER RECUPERO CREDITI CLIENTI MOROSI - CONTRATTO 7800006953,,IT
e57d6341-f226-4aa2-899b-03a10195d536,,71315200,FR
e57e7c82-dff1-4949-8fcb-f9f7c71c99b2,Mérnök/2009.,71631000,HU
e57f5b44-c76e-4e81-b16f-eff627a6586e,Budowa kompleksu sportowego ORLIK 2012 w rejonie Szkoły Podstawowej nr 3 w Czeladzi przy ulicy Staszica,45212221,PL
e57f6b49-5004-4ece-8285-d5ef50c5a839,Dostawa odczynników do diagnostyki mikrobiologicznej w 9 pakietach dla Lab. Bakteriologicznego WSzZ Elbląg,33696300,PL
e57f6c44-8f5c-47d2-851a-fd02d444770f,Umowa z OPEC z dnia 14.04.2008 nr ewidencyjny 15463,09000000,PL
e5828906-043b-4362-825e-7bf0dd4b7fc0,Fourniture de peinture pour les agents d'entretien Lot n° 2 - région de ROUEN.,44810000,FR
e5855682-576b-43b8-a5d8-340140e74243,,71200000,FR
e58f0bca-c16d-419e-810d-6b97de09deba,,39000000,FR
e590091d-9043-453c-8512-046a4eabd46b,"MESSA IN SICUREZZA, CONSOLIDAMENTO E RIQUALIFICAZIONE DI PARTE DEL CENTRO URBANO INTERESSATE DA GRAVI FENOMENI DI DISSESTO IDROGEOLOGICO",,IT
e5912610-eb2a-40f1-823d-9d7e035e97a4,SERVIZIO PULIZIE LOCALI PALAZZO MUNICIPALE,,IT
e59429b5-0705-465d-ac8c-8117704c7604,"Dostawa gazu ziemnego z sieci gazowej do budynku Komendy Powiatowej Policji w Brzesku, przy ul. Szczepanowskiej 53.",09123000,PL
e596cf7c-fdbf-4d21-b7c4-4858da86d7b2,Dtm2009-10 maintenance des ascenseurs du chr d'orléans.,,FR
e599165d-c5b1-49dd-9f00-c419cc9bfb56,LAVORI DI RIPRISTINO DELLE OPERE DI REGIMENTAZIONE IDRAULICA E CONSOLIDAMENTO DEL CORPO STRADALE IN T.S. DELLA SS. N° 117BIS TRA ILKM 0+000 E 34+930 E DELLA SS. N° 191 TRA IL KM 19+500 ED IL KM 51+780.,,IT
e59a44d3-ded8-46cf-9ae5-9a530e029e8b,Dostawa mieszanki mineralno - asfaltowej typu beton asfaltowy dla KR 3-6 na potrzeby ZDP Trzebnica,44113600,PL
e59a58dc-a7a1-4192-a845-06a6f64175f4,Zakup usług ubezpieczeniowych dla Zarzadu Gospodarki Mieszkaniowej w Legnicy,66515200,PL
e59b7d6c-0c01-4e10-8b7a-c7b06289484f,PRESTAZIONI PROFESSIONALI,,IT
e59c5cce-223e-47b2-9a38-893e965d72a0,Location et maintenance de photocopieurs pour les écoles de la ville.,,FR
e59dc7d5-0453-4a64-b314-44ad704a27e4,Miernik LCR,38540000,PL
e59e5f1f-80c9-4ba1-b52b-5399867a0288,,71631300,FR
e59e8fbb-9c70-474f-bdc7-5ee5b87227fd,Izrada projektne dokumentacije za odmuljivanje Ninske lučice,74222000,HR
e5a074a1-3b1b-4373-b923-409e21863509,Modernizacja ulicy Orzeszkowej i ulicy Armii Krajowej w Grodzisku Mazowieckim pod kątem poprawy bezpieczeństwa ruchu,45233140,PL
e5a58637-dac8-40d4-9f0e-d4439deec5a7,,,PT
e5a6468f-4c12-4573-98be-ebce2a0742d6,,90000000,AT
e5a648fa-bd76-4a4e-8d64-dfb75b7d12f6,MANUTENZIONE SISTEMI TVCC OMNICAST - NUOVA CENTRALE OPERATIVA FCO,,IT
e5a8992a-241d-4a9a-8c2b-58f724229d75,,,PT
e5a9059e-1f5d-4b67-9cf2-d039101f5ec3,,38520000,UK
e5aeda28-7d8e-45da-91be-df81c42b8c13,Budowa parkingu przy ul. Szwedzkiej w Ostrołęce,45233000,PL
e5b0d1a8-0b3a-4a76-b129-3e054e0419e1,Assistance à maîtrise d'ouvrage pour la définition et l'évolution de l'architecture du système d'information.,,FR
e5b4d8d2-e7c1-46ac-a467-3179a2ba29b2,"Locuinte pt tineri, destinate inchirierii, jud. Covasna, com. Ilieni nr. 105",71200000,RO
e5b5beca-999a-448d-85ff-14f22ae45b87,Usługi w zakresie napraw i obsługi technicznej środków transportowych będących w posiadaniu GDDKiA - Oddział w Bydgoszczy,50112000,PL
e5b71508-4f28-4986-852b-416481245098,,,PT
e5b9147a-1eb9-4fcd-9fd7-9827dc968bc7,Acquisition de camions pour le service Ordures Ménagères.,,FR
e5bb6a81-c348-47d8-825e-4d2f0e09a63b,,,PT
e5bbc140-e787-4230-b1c4-07e60ccc880e,"PROGETTAZIONE ESECUTIVA ED ESECUZIONE LAVORI DI MANUTENZIONE, PER UN PERIODO DI 24 MESI COMPRESO NEGLI ANNI 2009-2010-2011, AI MARCIAPIEDI, SOTTOPASSAGGI E PENSILINE DI RETE FERROVIARIA ITALIANA DI GIURISDIZIONE DELLA DIREZIONE TERRITORIALE PRODUZIONE GENOVA - S.O. TERMINALI E SERVIZI, ZONA TERRITORIALE GE.TS.NO.MARC.03.NODO",,IT
e5bcb089-93b9-4c66-9f8d-365c1d45b3ca,Powszechne i niepowszechne usługi pocztowe w obrocie krajowym i zagranicznym opłacane przy użyciu maszyny do frankowania,64110000,PL
e5bdc6be-33a8-4a15-ad82-2f546e5409fd,"AFFIDAMENTO DEL SERVIZIO DI PUBBLICITÀ LEGALE DEI BANDI, AVVISI ED ESITI RELATIVI A GARE INDETTE DALL?AUTORITÀ PER LA VIGILANZA SUI CONTRATTI PUBBLICI DI LAVORI SERVIZI E FORNITURE.",,IT
e5c0b730-7c5a-4cd7-ad64-52aabe11e1f4,TIVOLI (RM) - VILLA GREGORIANA - ATTIVITÀ DI COORDINATORE IN MATERIA DI SICUREZZA E SALUTE IN FASE DI PROGETTAZIONE ED ESECUZIONE LAVORI DI INTERVENTO DI VALORIZZAZIONE E MIGLIORAMENTO DEL PARCO,,IT
e5c2171f-96b0-4495-b671-bd9694643c7e,,34928480,FR
e5c82164-63ef-4d04-b9f0-1e7dcc891500,,,PT
e5c97420-ef9d-4aec-89a1-3a4e0c6ee03a,Oprava cestní sítě na hřbitově v Žatci - II. etapa,45233100,CZ
e5cab7b7-d869-4602-91a2-3527a282ddba,,72267100,FR
e5cf9390-00d8-4e60-a962-2fb7094f5278,84 installation et exploitation de mobiliers urbains destinés à l'abri des usagers de transports en commun à Bollène,,FR
e5d22b7e-14f7-4fe3-b8b2-9bd1a89ddab7,,,PT
e5d3b10a-4abb-4b9f-8751-4497f8c9c8ac,,,PT
e5d54209-6c85-4806-91ee-77b9e41c09f0,,,PT
e5d8b92f-39fd-44ae-adeb-47f016cc85ac,Dostawa dzienników i czasopism,22200000,PL
e5da5757-45c1-4437-ac06-34849bd6a460,"Przygotowanie merytoryczne zajęć dydaktycznych oraz materiałów dla studentów w ramach zadania nr 2, Kierunek Zarządzanie projektu- Wiedza Dla Gospodarki nr:POKL.04.01.01-00-250/09",92312212,PL
e5dac9ce-f62d-4c90-be41-911b53152cb9,75 diffusion des documents d'information et de prospection du musée du quai Branly à Paris,,FR
e5dcdca3-123e-4ce4-ae97-542ee84389dc,,,PT
e5dd1b54-6422-40ae-a21f-782f79b470f8,,30163100,FR
e5de0ec9-ae03-4caf-9228-e2ba466667fa,Réalisation de prestations de transport aérien.,,FR
e5e3aefc-ddbc-49c8-b0d4-da9decbcd684,,30121100,FR
e5e54446-c985-41b1-96b7-12b6b7bd11a5,"Opracowanie graficzne, skład, łamanie oraz druk i dostawa publikacji (1000 szt.) wraz z płytą CD-R łącznie z tłumaczeniem całości na języki: angielski, niemiecki, rosyjski, ukraiński oraz wykonanie zdjęć lotniczych 50 lokalizacji terenów inwestycyjnych położonych województwie podlaskim wchodzących w skład publikacji - całość wpięta w segregatorze z etui na płytę CD-R; w ramach projektu Inwestuj u nas! Polsko - Ukraiński obszar transgraniczny, realizowanego ze środków Europejskiego Funduszu Rozwoju Regionalnego w ramach Programu Sąsiedztwa Polska - Białoruś - Ukraina INTERREG IIIA/TACIS CBC",78230000,PL
e5e722b7-f54a-456d-998c-6cef5ec8241b,"Publiée dans 4 département(s) : 13,26,30,4",,FR
e5e78d34-e1dd-485c-9ce3-90423600bc39,Pedagogisk bistand til utvikling av opplæringstiltak/eLæringsmoduler,,NO
e5e8b8d2-1e0f-4daa-958f-50b1e30b1cdd,USLUGE PRUŽANJA PRAVNIH SAVJETA I ZASTUPANJA,74111000,HR
e5eb63bb-d302-4e4a-92e2-71bef6a5e727,Servicii tehnice,71356000,RO
e5ede1ed-a1a7-47e4-848c-4e2b5450b85a,Nettoyage des locaux de l'université Pierre et Marie Curie (Upmc). Lot : site Chevaleret - lot 2: site Passy Kennedy.,,FR
e5efc148-4f87-4239-875a-3e35c3300cd9,"Zakup i dostawa oleju opałowego, gm. zadzim, pow. poddębicki, woj. łódzkie",11000000,PL
e5f1b385-4612-4eaa-a7a1-1e667d181d7f,,71400000,FR
e5f3d370-5b03-47be-9c59-8e0e11de1c36,,,PT
e5f48406-6dbf-4bff-89f3-a9e352a1149d,Budowa zespołu boisk i urządzeń sportowych wraz z budynkiem zaplecza sanitarno- szatniowego w ramach programu Moje Boisko - ORLIK 2012 w Czarnej Białostockiej,45212221,PL
e5f67af4-2f7f-4988-9bc3-67e984e60734,,,PT
e5fbb7c6-6075-4949-b1cc-1c8946331d52,,80410000,IT
e5fc017b-d014-4453-8e99-16ad76dda63c,,30211000,DE
e5fc2084-9abc-42c1-83e0-e579da2e6760,,,PT
e6037d1b-ca17-41e6-9dfb-6c7fcdada8fe,,,PT
e603b2e1-1242-4dc4-a58a-6c45e5bcdcaa,Fourniture de mobiliers.,,FR
e605366e-a1ec-4f2c-b73d-fb6ee95cf796,,,PT
e60b1413-681e-4250-8aa8-67da3f8c7763,,33000000,IT
e60b7ae2-7d7c-447a-893d-e6c8e30ce3ef,"34 fourniture de prothèse oesophagienne couverte et prothèse gastro duodénale non couverte, pour le centre hospitalier de Béziers",,FR
e60d7c7d-dab7-490b-84e2-211506350001,,,PT
e61695a0-14cd-47b4-a84f-85e0c600eb8a,,48441000,FR
e618b243-6e25-4210-8755-02f725e1fe16,,,PT
e618e2c4-55ca-44e5-9f47-dccdd8cd49f9,Nákup 8ks vozidel pro potřeby Českého rozhlasu,34144700,CZ
e6197623-54d3-4133-b153-827d5dc9042d,85 négociations foncières pour la réalisation d'infrastructures départementales à La Roche Sur Yon,,FR
e61d994e-e8ac-406e-99db-95d8891066a3,Saarepeedi rahvamaja elektrisüsteemi renoveerimine,,EE
e61e7026-741e-443e-af5f-75e4f869c14a,Przeprowadzenie warsztatów dla rodziców/opiekunów w ramach Projektu pod nazwą Warszawskie żłobki wspierają rodzinę w wychowaniu. Zdrowe dziecko = zdrowa rodzina = zdrowe społeczeństwo ze środków Mechanizmu Finansowego EOG (PL 0392),80000000,PL
e61fe7d5-808e-4e7d-aca7-5d6ec7707d26,OCT133180 - Supply of Heat Incativation/Biokill Skid,42931100,IE
e627a2fc-d263-4c2d-9623-790e22146e36,,45000000,UK
e62de244-4622-4a55-9301-fd1fff9e5310,Vízkutatás Pinnye térségében II. ütem (Hegykő-Fertőhomok),71310000,HU
e62f756a-0b1e-4c5a-8d9c-9015f7d32a92,,,PT
e6324b7f-e2b1-48aa-acaa-c00014ac6ec6,06 concours de maîtrise d'oeuvre en vue de l'extension par construction du centre de long séjour à Vallauris,,FR
e634dff1-f9c9-40d3-9ada-fb53b8ff5692,,,PT
e6350b91-f725-43d2-afcb-bb4b6da3d539,,90919300,DE
e636950b-4e67-4cb8-8374-40744ede942f,Dostawa latarek akumulatorowych dla OSP Nr sprawy ZP/13/2009,31521320,PL
e6377f20-f1b8-4951-9dc0-314530e78359,,34928480,FR
e6382492-f508-4a42-b65d-95c0b9edd697,Maintien en condition opérationnelle des navires de la marine nationale de type F 710 (frégates de type La Fayette).,35300000,FR
e6383231-faa6-466a-b90e-b94d612fb195,Pielęgnacja i utrzymanie zieleni na terenie miasta Sieradza w 2009r.,77313000,PL
e638ecfe-4920-4a40-9505-d5169ee9ed2a,ACHIZITII MATERIALE SI ARTICOLE SANITARE - MUZEUL MILITAR,44411100,RO
e63dbc86-3d67-4881-8cfd-45b1a09c78d4,COMPLETAMENTO INTERVENTO DI RECUPERO EDIFICIO IN SPELLO EX OSPEDALE - UMI 127,,IT
e64531f1-3ef9-4850-b91f-db63ae199cb9,Réalisation d'inventaires naturalistes et élaboration de plans de gestion sur des espaces naturels sensibles du Département de la Vienne.,90700000,FR
e6463970-0d24-4b6c-a73a-635729c3e050,"„РЕКОНСТРУКЦИЯ НА ПЪТ BGS 2063 С. ВЕНЕЦ – С. КРУМОВО ГРАДИЩЕ, ОБЩИНА КАРНОБАТ”",45233140,BG
e6494f61-db74-4dbc-9a3e-859674cc1e0b,,,PT
e64e51b5-b5d5-4f41-86a4-553885fa5b46,Achizitie materiale sanitare uzuale,33141310,RO
e651b322-f94a-4be9-b898-52dc10c7c3d5,"SERVIZIO DI VIDEOSORVEGLIANZA, PRONTO INTERVENTO E PATTUGLIAMENTO ARMATO",,IT
e6526a87-eb15-461a-b4d7-75e1498fd9fd,Ochrona mienia MZK w Stargardzie Szczecińskim,79714000,PL
e65280fe-c651-4e3c-9b11-bf7bb89e3782,ACQUISTO MATERIALE BIBLIOGRAFICO,,IT
e659463c-1e52-4a6f-a23b-011c86dd7967,,45300000,SE
e659a213-1342-47d3-a4f0-604297d9c9d0,,24312220,FR
e659af2c-287b-4da9-ad11-3c8f2ddc8e6b,Fourniture et livraison de composteurs et de bio-seaux en plastique.,39234000,FR
e65ae27b-5377-41ed-a57c-8a01ceb43b5a,"PIANO AATO 2008 - LINEA A16 - I LOTTO - PROGETTO N.592 - COSTRUZIONE E SOSTITUZIONE CONDOTTE AMMALORATE IN POLIETILENE E CEMENTO AMIANTO IN TUTTO IL TERRITORIO AZIENDALE DEL C.V.S. S.P.A. - COMUNE DI DUE CARRARE (PD), VIA BASSAN, VIA PONTE DI RIVA, VIA BIANCOLINO",,IT
e65ee646-9aa9-436a-a1c6-0912bab1ae30,Acquisition d'une balayeuse compacte.,,FR
e660bf58-a0a8-4f28-8468-44d2d1ab6440,,,PT
e66326d1-159a-4aa8-8002-7946863d3d53,,,PT
e6690495-d609-4119-a193-45020380f44a,SERVIZIO DI SGOMBERO NEVE E SPARGIMENTO MATERIALE ANTICGHIACCIO LUNGO LA S.S. 516,,IT
e66a147b-0e98-4429-865f-eb85edd38a84,,50720000,FR
e6706d78-db41-4174-a60d-2d3acd1fd412,PROCEDURA NEGOZIATA PER IL SERVIZIO DI VIGILANZA E GUARDIANIA - DITTA METROSERVICE,,IT
e6711eb3-203b-4504-94ea-11302441416d,,38970000,FI
e673e14c-57af-46e1-a722-bb67437f3931,,15612100,RO
e675011e-025f-4a3e-8885-1801f13569be,"Commune de camiers - réseaux de collecte des eaux usées - secteur de Sainte Cécile -2 éme tranche (opération réseau optionnel 2008) - tranche ferme: rues de saint Pol, de Rocquigny, de Bruay, des Nations. Tranche Conditionnelle : rue de Froment (prolongée), boulevard de Lille (prolongé), rue Bonté Wyffils(Prolongée).",,FR
e6753232-8a48-47e2-a79f-cc4dbb36152c,"Marchés de travaux pour la construction d'une école maternelle de trois classes à Ferrières en Bray. Les lots n°1, n°4, et n°6 déclarés sans suite sont relancés en procédure négociée.",45214200,FR
e6786e39-6682-451d-9f0b-aa05fba5b7ca,Kjøp av Busstjenester,60000000,NO
e67a5520-386f-489c-9a23-2a998a614d2c,"E6 Sandstuveien - Ryen, kollektivfelt Oslo kommune, detalj og reguleringsplan",71311210,NO
e67f3592-4ece-4a1f-8da5-6cceb464427c,,,PT
e67f3a1b-5b08-4e68-bb7a-c2e1e11d563b,Marché de coordination SPS pour l'aménagement des espaces extérieurs du quartier Champ le Boeuf à Laxou et Maxéville - secteurs Madon-Rabodeau et Madon-Cascade,,FR
e681a87d-5e5a-4d16-a5f8-1b317409a36a,USLUGE NA POSEBNI ZAHTJEV I DRUGE USLUGE VEZANE ZA SAP APLIKACIJU,50312510,HR
e6834b55-7ad6-4959-99dd-99e6746b6f2f,MONITOR FUNZIONALITÀ CELEBRALI,,IT
e683f36b-e449-4b2c-b700-dd132982968d,"91 Travaux d'aménagement urbain, de création et d'entretien de voirie, dépendances et cours d'écoles pour la ville de Saint Michel sur Orge",,FR
e684a554-c926-47b2-b591-54e31e7bace5,,90911000,FR
e6858666-c0b8-4bbb-a652-1b4b5b1a0f90,,23000000,HR
e687a739-303d-4435-9318-2a8a13e4f8cc,,09000000,FR
e68b4579-caef-4430-b461-7c96c40963d4,,,PT
e68c0df5-323c-4a3b-92b8-81f24833c801,INTERVENTI DI MESSA IN SICUREZZA DELLA CARREGGIATA AU-TOSTRADALE ALLA PROGR.VA KM.CA 106+000 IN CARREGGIATA SUD.,,IT
e68c31ef-d20b-49ea-88a7-420bf4365dd2,"Świadczenie usług pocztowych w obrocie krajowym i zagranicznym w zakresie przyjmowania, przemieszczania i doręczania przesyłek pocztowych o wadze powyżej 50g oraz ich ewentualnych zwrotów",64112000,PL
e68e2187-de71-4f68-9ef2-7640ab75dfcb,"Usługi w zakresie wykonania: 1) ekspertyzy technicznej dla budynku mieszkalnego wielorodzinnego w Tychach, przy ul. Stefana Batorego 59-67 2) projektu budowlano - wykonawczego na przebudowę pomieszczeń budynku użytkowego w Tychach, przy ul. Przejazdowej 8",71315200,PL
e68f0f79-dcb7-4d0b-bf65-4520ef7c850e,CENTRALI TERMICHE- RIP.CALDAIE HOVAL 4069-4070 OML MI S.TO,,IT
e6968e51-3a67-4600-8d1d-73f0bcfe637b,Izvedba GOI del in zunanje ureditve na investiciji: Izgradnja vrtca Gaj v Preserjah - ob Bistrici..,,SI
e696de4e-c774-46a5-8cde-825330a6298f,Achizitia si montarea de geamuri si usi (tamplarie PVC si geamuri termopan)la trei casute CITOPH Bad,45420000,RO
e6979ab7-a14d-4bfc-9d06-b6856b1d4615,,,PT
e697af0f-b6dd-4724-9c61-24ff15b316d3,,90919200,CZ
e6985edf-6b86-4572-b873-369dfffd73d9,Achizitie detergenti,39831200,RO
e69b35cd-2d50-4778-8074-74648f003312,,09310000,FR
e69ead21-aa52-4994-b571-fe8ddcce10f3,"Przebudowa odcinków dróg gminnych: Konary - Cieksyn, Chlebiotki - Stare Pieścirogi oraz Nasielsk (ul. Nowa, ul. Topolowa) - Głodowo - Krzyczki Pieniążki w celu zespolenia układu komunikacyjnego z drogami wojewódzkimi i powiatowymi w gminie Nasielsk-Etap I",45233120,PL
e69ed73e-9b68-49e6-a4af-2040af90909d,83 prestations d'impression de documents divers pour les besoins de la politique d'édition de la cnmss à Toulon,,FR
e6a1be7f-c5ec-4bec-8ad4-188c46df036c,,,SI
e6a595c3-1f45-48b0-b644-f6a1d978d102,"87 Location, installation et maintenance d'un système numérique d'impression et de reproduction couleur de documents au profit du service de diffusion de la gendarmerie à Limoges",,FR
e6aa3971-5dae-4715-8470-f4cbd4f89698,,,PT
e6aee028-b308-4234-bf21-afd027935171,Nadogradnja ležaljke pacijenta za snimanje SPECT i WD na gamma kameri Siemens Diacam HD,33111620,HR
e6b08f69-0909-4c19-b40f-0eb7989821ea,"Beauvais, Hôtel Dieu - Résidence Lamotte : 4 à 10 place des Etuves et 7 à 13 rue des Bellovaques, Résidence Bossuet : 1 et 2 Cour des Trois Lanternes et 20 rue Gui Patin : Traitement des façades.",,FR
e6b185f5-78c5-4913-9a9e-b42a9e8c5469,,30197630,BE
e6b400e5-8970-4247-935d-968dc7eac692,Investicijsko održavanje objekta za održavanje cesta-nužni popravci Nadcestarije u Ludbregu i Ivancu,45262700,HR
e6b495a9-1b59-450f-b5f6-ecfa64abeffd,Conclusion d'un accord cadre multi attributaires destiné à la réalisation des travaux forestiers de protection incendie sur les massifs concors - sainte victoire pour les années 2009-2010.,77211100,FR
e6b67f74-b584-412d-b3f6-877117ce7c32,,31213000,FR
e6b7604e-689a-48b7-a31f-1e11b69f6c8e,,64000000,NO
e6b7ad02-f3b1-4302-9702-695229bdda8b,Pátkai tározó ún. Kábelgát és ún. Borosgát rézsűvédelmének rekonstrukciója,45240000,HU
e6b8df9d-4791-42cc-88f5-22e2cf8d122a,"Le projet d'aménagement de la surpression d'eau potable des juraires sur la commune de La Chaize Le Vicomte, sur le secteur des Vals de Sèvre.",,FR
e6bc1306-b2cb-46c9-8f28-0a30990117f6,,45261410,DE
e6bf7e65-efa5-46c3-8a50-0ae09126aa14,Wykonanie dokumentacji projektowej przebudowy budynku Specjalnego Ośrodka Szkolno - Wychowawczego w Dobrej.,71221000,PL
e6bfacb6-3730-47fe-9c26-00c6bcdadfb7,Zestaw aparatury dla Kliniki Kardiochirurgii - ZP/65/2008,33123210,PL
