address,caen,caen_label,city,county,cui,email,email_source,email_valid,industry,name,phone,phone_source,phone_valid,sector,source,website,website_valid
,4621,comercianti_cereale,"Sat Ghimpati, Comuna Ghimpati",Giurgiu,35142903,popliv81@yahoo.com,,1,,MATELIS EVENTS S.R.L.,+40767930385,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Giurgiu,Giurgiu,28991833,,,0,,MERIDIAN FOOD TRADE SRL,+40722255770,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Baneasa, Comuna Baneasa",Giurgiu,28306078,,,0,,NIKI SPEED TRANSPORT SRL,+40728759585,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Schitu, Comuna Schitu",Giurgiu,11296638,netacroitorescu@yahoo.com,,1,,PAN DAVID S I M SRL,+40751081441,,1,,master_romania,,0
Nezvalova 1816,4621,comercianti_cereale,"Sat Iepuresti, Comuna Iepuresti",Giurgiu,46783580,,,0,101,PRESTAGRO RAU-DUM S.R.L.,,,0,101,master_romania,,0
,4621,comercianti_cereale,"Sat Izvoarele, Comuna Izvoarele",Giurgiu,41896952,,,0,,PRODAN CEREALE S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Mihai Bravu, Comuna Mihai Bravu",Giurgiu,21905770,,,0,,RAL SERV IMPEX SRL,+40721474735,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Marsa, Comuna Marsa",Giurgiu,49906792,,,0,,RODCOMUN COOPERATIVA AGRICOLA,+40318162241,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Stanesti, Comuna Stanesti",Giurgiu,17662304,,,0,,ROMCEREAL GRUP SRL,+40723580923,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Giurgiu,Giurgiu,33450575,,,0,,SABRY INTERCOM SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Giurgiu,Giurgiu,1283266,gigsrl@yahoo.com,,1,,SILVANA SRL,+40722433306,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Ralesti, Comuna Gogosari",Giurgiu,43050967,,,0,,SUPER AGRO FAST S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Ogrezeni, Comuna Ogrezeni",Giurgiu,35702407,,,0,,TCV PLANTFARM SRL,+40733878767,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Podisor, Comuna Bucsani",Giurgiu,36338739,,,0,,TEAM COUNSELING SRL,,,0,,master_romania,,0
Slotsvej 63,4621,comercianti_cereale,Municipiul Giurgiu,Giurgiu,28497016,,,0,Virksomhedsrådgivning og anden rådgivning om driftsledelse,XXL AGRO TRANSPORT S.R.L.,+40722632235,,1,Virksomhedsrådgivning og anden rådgivning om driftsledelse,master_romania,,0
,4621,comercianti_cereale,"Sat Gavanesti, Comuna Balesti",Gorj,29840774,,,0,,A&B GALANTUS SRL,+40766693585,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Sura, Comuna Slivilesti",Gorj,41181710,,,0,,AGIPODCON 2019 S.R.L.,+40726627602,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,26471737,,,0,,AGROELENTIN SRL,+40762837435,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Alimpesti, Comuna Alimpesti",Gorj,47053648,,,0,,ALESERYBANADY S.R.L.,+40741698898,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Calnic, Comuna Calnic",Gorj,48671892,,,0,,ALEX & WANU S.R.L.,+40786390679,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,39644155,,,0,,ASKMAVI S.R.L.,+40768788043,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,6374810,,,0,,ASPASIA SRL,+40767978948,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,38162620,,,0,,AVISBIO SRL,+40761743244,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Bobu, Comuna Scoarta",Gorj,49493890,,,0,,BOBMIXT CEREAL S.R.L.,+40784656565,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,38638414,,,0,,CERENGANO AGRO SRL,+40760507404,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Turburea, Comuna Turburea",Gorj,36421191,,,0,,COOKIECLA MIX SRL,+40769722001,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Talpasesti, Comuna Balesti",Gorj,26742925,,,0,,COSMIRAZ SERV SRL,+40765643096,,1,,master_romania,,0
123,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,14315254,,,0,101,COZAP TRANS SRL,+40722405899,,1,101,master_romania,,0
,4621,comercianti_cereale,"Sat Francesti, Comuna Pestisani",Gorj,43714321,,,0,,DAMINESCU COM S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,33952784,,,0,,DANOWCLAU SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,27226701,,,0,,DAVIBECOM SRL,+40253215832,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Bucureasa, Comuna Danesti",Gorj,32066704,,,0,,DELMIALEX GRUP SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,15110419,,,0,,DELMIREX SRL,+40726177293,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Iasi-Gorj, Comuna Dragutesti",Gorj,25929012,,,0,,DIE&DEH CEREAL SRL,+40740214065,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,49607693,,,0,,DORNA AGRO COMPANI S.R.L.,+40760507404,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,45862820,,,0,,DORNAGRO COMP S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Polovragi, Comuna Polovragi",Gorj,28345760,,,0,,EBYABE COM SRL,+40746144864,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Poienari, Comuna Bumbesti-Pitic",Gorj,36635870,,,0,,ELAN MR. COMPANY 2016 SRL,+40723545176,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,9432983,,,0,,ELMIRSTEF SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,"Loc. Plostina, Municipiul Motru",Gorj,2575269,,,0,,ENMAR COZMIN SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Campofeni, Comuna Arcani",Gorj,42897921,,,0,,EVAPIRVIO EVENTS S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Pocruia, Oras Tismana",Gorj,49333180,,,0,,FAMBUSINES S.R.L.,+40764395602,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,30933958,,,0,,FITOALIS 2012 SRL,+40722146122,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,48469460,,,0,,GRS IRCA S.R.L.,+40730141270,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,6155101,,,0,,HELOR IMPEX SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Telesti, Comuna Telesti",Gorj,43797408,,,0,,HWW BAGALEX BUSINESS S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Popesti, Comuna Logresti",Gorj,45419417,,,0,,IAMARGIOPREST S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Bucsana, Comuna Prigoria",Gorj,42127817,,,0,,IONDARMIH S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Loc. Bumbesti-Jiu, Oras Bumbesti-Jiu",Gorj,17555693,,,0,,KESROHAB SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Turburea, Comuna Turburea",Gorj,41544123,,,0,,MALILAVIO S.R.L.,+40762243539,,1,,master_romania,,0
,4621,comercianti_cereale,"Loc. Dragoeni, Municipiul Targu Jiu",Gorj,49723477,,,0,,MARCODAR FARM S.R.L.,+40734173517,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,25484402,,,0,,MITVEPCOM SRL,+40761644105,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Dumbraveni, Comuna Crasna",Gorj,7584861,,,0,,NIMILE SRL,+40744772829,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Bengesti, Comuna Bengesti-Ciocadia",Gorj,45444372,,,0,,OLIAGROPREST S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,39715817,,,0,,PAJO ANIMAL FEED S.R.L.,+40735789688,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Sarbesti, Comuna Alimpesti",Gorj,38883138,,,0,,POJOREANU S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Schela, Comuna Schela",Gorj,27990880,,,0,,RALDENISAN FASHION SRL,+40728319837,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,15915761,,,0,,ROBLEO COM SRL,+40766637873,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Targu Jiu,Gorj,39473870,,,0,,SIM CEREAL PROD S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Bobu, Comuna Scoarta",Gorj,43521975,,,0,,TANFLO CEREALE S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Loc. Rovinari, Oras Rovinari",Gorj,29059049,,,0,,VIARITVAN  SRL,+40767943443,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Matasari, Comuna Matasari",Gorj,43917679,,,0,,XANOVCFM S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Dobrita, Comuna Runcu",Gorj,43197705,,,0,,ZAVANURTIM S.R.L.,,,0,,master_romania,,0
"JUD. HARGHITA, SAT TUŞNAD COM. TUŞNAD,  , NR.346",4621,comercianti_cereale,"Sat Tusnad, Comuna Tusnad",Harghita,27162519,,,0,,AGRO COM SIC COOPERATIVA AGRICOLA,+40266334092,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Sandominic, Comuna Sandominic",Harghita,45229757,,,0,,ALBERTO MULTISERVICE GROUP S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Toplita,Harghita,43214806,,,0,,BIOLIFE CARPATHIA S.R.L.,+40752095334,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Sandominic, Comuna Sandominic",Harghita,37779229,attila.nagy@cere-s.ro,,1,,CERES VENDOR SRL,+40753629697,,1,,master_romania,https://www.cere-s.ro,1
,4621,comercianti_cereale,"Sat Remetea, Comuna Remetea",Harghita,3132561,,,0,,COMS-CLUB SRL,+40745263313,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Nicolesti, Comuna Frumoasa",Harghita,49524792,,,0,,CSKZB COOPERATIVA AGRICOLA,+40744540446,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Delnita, Comuna Pauleni-Ciuc",Harghita,28556430,elicom.trans@yahoo.com,,1,,DELCOM TRANS SRL,+40740653468,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Miercurea Ciuc,Harghita,41943450,,,0,,DROSERA GARDEN SEED S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Miercurea Ciuc,Harghita,6754712,,,0,,DROSERA SRL,+40266371623,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Porumbenii Mari, Comuna Porumbeni",Harghita,18875270,,,0,,F.N.C. DIN PORUMBENII MARI SRL,+40266244746,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Ineu, Comuna Carta",Harghita,23308965,elena.radoviciu@yahoo.com,,1,,FORESTRY CONSULTING SRL,+40744472614,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Miercurea Ciuc,Harghita,520178,,,0,,HERBA-MILLEFOLIUM SRL,+40266171623,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Odorheiu Secuiesc,Harghita,21060897,,,0,,INTERBRO CONSULTING SRL,+40749037550,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Odorheiu Secuiesc,Harghita,45038129,,,0,,MAGOK-FEEDS S.R.L.,+40751220110,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Ditrau, Comuna Ditrau",Harghita,32707833,,,0,,MALT-FEED SRL,+40756242881,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Lueta, Comuna Lueta",Harghita,42500648,,,0,,MIXED MARKET S.R.L.,+40747650448,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Delnita, Comuna Pauleni-Ciuc",Harghita,6954990,,,0,,ROBY-PROD-COM SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Feliceni, Comuna Feliceni",Harghita,39215501,,,0,,SANEDI FURAJ S.R.L.,+40745593485,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Oteni, Comuna Feliceni",Harghita,42273499,,,0,,SZENTE MARKET S.R.L.,+40746300189,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Galautas, Comuna Galautas",Harghita,46109260,,,0,,WATER WORLD RELAX S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Petrosani,Hunedoara,50313675,,,0,,AGROMAIALAND S.R.L.,+40725658528,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Bacia, Comuna Bacia",Hunedoara,41288122,,,0,,ALVERDE SANTIM S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Deva,Hunedoara,44111493,,,0,,ANDIGREEN S.R.L.,+40745776776,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Dancu Mic, Comuna Martinesti",Hunedoara,42210580,,,0,,BUCATELE DACILOR COOPERATIVA AGRICOLA,+40788543173,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Deva,Hunedoara,4726368,,,0,,CEREALCOM SA,,,0,,master_romania,,0
,4621,comercianti_cereale,"Loc. Streisangeorgiu, Oras Calan",Hunedoara,44857621,,,0,,CEREALE HATEGANA COOPERATIVA AGRICOLA,,,0,,master_romania,,0
,4621,comercianti_cereale,"Loc. Geoagiu, Oras Geoagiu",Hunedoara,40799650,,,0,,CLIF DISTRIB S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Deva,Hunedoara,2668821,,,0,,COMATEX IMPORT EXPORT SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Brad,Hunedoara,42133231,,,0,,CRISTIAN CRISTIU TRANS S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Pravaleni, Comuna Vata de Jos",Hunedoara,32508636,,,0,,DENISA AGROTRANS S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Taratel, Municipiul Brad",Hunedoara,42480834,,,0,,DORANGO SERV COM S.R.L.,+40729828660,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Aurel Vlaicu, Oras Geoagiu",Hunedoara,43965676,,,0,,FERMELE CAMPUL PAINII COOPERATIVA AGRICOLA,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Vaidei, Comuna Romos",Hunedoara,45283250,,,0,,FERMIERUL HUNEDOREAN COOPERATIVA AGRICOLA,+40745154399,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Dumbrava de Jos, Comuna Ribita",Hunedoara,49813650,,,0,,FURAJE ONE S.R.L.,+40743042400,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Saulesti, Oras Simeria",Hunedoara,40166763,,,0,,FURAJESAN PREMIX S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Deva,Hunedoara,9145412,,,0,,GAMAX TRADING HOUSE SRL,+40354803555,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Petrosani,Hunedoara,2672750,,,0,,GEMARK RECORS SRL,+40254544873,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Petrosani,Hunedoara,42931446,,,0,,MEGA MELANIA S.R.L.,+40729668754,,1,,master_romania,,0
90,4621,comercianti_cereale,Municipiul Hunedoara,Hunedoara,42750750,,,0,101,RAZVAN MILIAN MODERN S.R.L.,+40740374487,,1,101,master_romania,,0
,4621,comercianti_cereale,"Sat Almasu Sec, Comuna Carjiti",Hunedoara,38698122,,,0,,ROTCEREAL AGRICOLA VEST S.R.L.,+40722472156,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Hunedoara,Hunedoara,21713821,,,0,,TEHNOPAN CONSULT SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Brad,Hunedoara,22603096,,,0,,VALY CRYS MIXT SRL,+40748081827,,1,,master_romania,,0
,4621,comercianti_cereale,"Loc. Tandarei, Oras Tandarei",Ialomita,45074628,,,0,,2 CLEAN EXPERT S.R.L.,+40729225721,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Mihail Kogalniceanu, Comuna Mihail Kogalniceanu",Ialomita,45221303,ducozma@gmail.com,,1,,AGRICOLA HAGIENI COOPERATIVA AGRICOLA,+40724357908,,1,,master_romania,,0
,4621,comercianti_cereale,"Loc. Slobozia Noua, Municipiul Slobozia",Ialomita,47882093,,,0,,AGRIEST S.R.L.,+40790320894,,1,,master_romania,,0
,4621,comercianti_cereale,"Loc. Tandarei, Oras Tandarei",Ialomita,44909836,,,0,,AGRILLA GRAINS COOPERATIVA AGRICOLA,+40728789660,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Iazu, Comuna Scinteia",Ialomita,44947848,,,0,,AGRIPROFIL COOPERATIVA AGRICOLA,+40729054361,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Bordusani, Comuna Bordusani",Ialomita,45074601,,,0,,AGROBORDUSANI COOPERATIVA AGRICOLA,+40733929712,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Fierbintii de Jos, Oras Fierbinti-Targ",Ialomita,44505005,,,0,,AGRO CEREALE TSG COOPERATIVA AGRICOLA,+40765534818,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Ivanesti, Comuna Ciulnita",Ialomita,26728386,,,0,,AGROCEREALS TRADING SRL,+40722570859,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Cosereni, Comuna Cosereni",Ialomita,41935377,,,0,,AGRO COSERENI COOPERATIVA AGRICOLA,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Suditi, Comuna Suditi",Ialomita,25303441,,,0,,AGROFURAJE SRL,+40727220335,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Bordusani, Comuna Bordusani",Ialomita,47153760,,,0,,AGRO GABRIELA COOPERATIVA AGRICOLA,+40735223938,,1,,master_romania,,0
"JUD. IALOMIŢA, MUN. SLOBOZIA, ŞOS. AMARA, NR.2",4621,comercianti_cereale,Municipiul Slobozia,Ialomita,15060531,,,0,,AGRO OIL SERVICE SRL,+40722384351,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Garbovi, Comuna Garbovi",Ialomita,43343061,,,0,,AGRO TECH ANDREI S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Salcioara, Comuna Salcioara",Ialomita,44870396,,,0,,AGROTECH GRUP SALCIOARA COOPERATIVA AGRICOLA,+40768268222,,1,,master_romania,,0
"JUD. IALOMIŢA, MUN. SLOBOZIA, ŞOS. CĂLĂRAŞI, NR.4",4621,comercianti_cereale,Municipiul Slobozia,Ialomita,18751396,,,0,,AGROTEHNICA SRL,+40744321633,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,9015153,,,0,,AGROVET SLOBOZIA SRL,+40243232133,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,36781786,,,0,,ALMIS INVEST S.R.L.,+40752266550,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Munteni-Buzau, Comuna Munteni-Buzau",Ialomita,22582546,,,0,,ANDISOL SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Urziceni,Ialomita,12349412,,,0,,A & N IVASCU SRL,,,0,,master_romania,,0
5,4621,comercianti_cereale,"Sat Munteni-Buzau, Comuna Munteni-Buzau",Ialomita,45363111,,,0,101,ARMONIA MUNTENI BUZAU COOPERATIVA AGRICOLA,,,0,101,master_romania,,0
Nová 304,4621,comercianti_cereale,"Sat Facaeni, Comuna Facaeni",Ialomita,46931368,,,0,101,BIOCOOP FACAENI COOPERATIVA AGRICOLA,+40727405718,,1,101,master_romania,,0
,4621,comercianti_cereale,"Sat Grindasi, Comuna Valea Macrisului",Ialomita,44667562,,,0,,BIO GRINDASI COOPERATIVA AGRICOLA,+40765501826,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,23142799,,,0,,BIO-TERRA SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,23588750,,,0,,CEREALGIMB SRL,+40728674457,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,49369656,,,0,,CEREAL REB S.R.L.,,,0,,master_romania,,0
239,4621,comercianti_cereale,"Sat Scanteia, Comuna Scinteia",Ialomita,42343551,,,0,101,CEREAL TRADE SCANTEIA S.R.L.,+40735988234,,1,101,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,50597801,,,0,,COMCERIS AGRI S.R.L.,+40757080392,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,46823242,,,0,,COMERT GENERAL ELEGANT S.R.L.,+40732112252,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Grivita, Comuna Grivita",Ialomita,44557543,,,0,,COOPERATIVA AGRICOLA AGRIFARM GRIVITA,+40768535779,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,41650329,reservation@continentalhotels.ro,website,1,,D&C CONTINENTAL S.R.L.,+40726183633,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,37681688,,,0,,DEMAGRO FERT S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Loc. Tandarei, Oras Tandarei",Ialomita,11916624,,,0,,DITA SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Facaeni, Comuna Facaeni",Ialomita,46957830,,,0,,ECOSILGEO COOPERATIVA AGRICOLA,+40723497340,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Grivita, Comuna Grivita",Ialomita,50177034,,,0,,ELI INTERNATIONAL STANDING S.R.L.,+40724342041,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Facaeni, Comuna Facaeni",Ialomita,45168811,,,0,,F.B.S. FACAENI COOP COOPERATIVA AGRICOLA,+40722268838,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Horia, Comuna Axintele",Ialomita,49993659,,,0,,FERMIERUL HORIAN COOPERATIVA AGRICOLA,+40727819396,,1,,master_romania,,0
"JUD. IALOMIŢA, MUN. SLOBOZIA, STR. MATEI BASARAB, NR.-, BL.A2, SC.C, ET.P",4621,comercianti_cereale,Municipiul Slobozia,Ialomita,9792389,,,0,,FITOCOM SRL,+40243216247,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Tovarasia, Comuna Milosesti",Ialomita,45087580,,,0,,FLORI DE SOARE COOPERATIVA AGRICOLA,+40723381958,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Smirna, Comuna Grivita",Ialomita,50179540,,,0,,GEORGESCU SMIRNA COOPERATIVA AGRICOLA,+40723269345,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Traian, Comuna Traian",Ialomita,44965143,,,0,,GERIAL COOP 2021 COOPERATIVA AGRICOLA,+40765898350,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,6012004,,,0,,GESTON IMPEX SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Suditi, Comuna Suditi",Ialomita,45205642,,,0,,HORTIAGRO SUDITI COOPERATIVA AGRICOLA,+40742955415,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,47222704,,,0,,INTELIGENT AGRO VALUE S.R.L.,+40722388929,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Saveni, Comuna Saveni",Ialomita,42965287,,,0,,K.M.K.M. AGRICOLCEREAL S.R.L.,+40736961743,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Cosambesti, Comuna Cosambesti",Ialomita,48216387,,,0,,LANDAGRO MUNTENIA COOPERATIVA AGRICOLA,+40728276090,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Urziceni,Ialomita,8411990,,,0,,LIDER EXIM SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,24764811,,,0,,LU & PO SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,21416219,,,0,,MAISADOUR SEMENCES ROMANIA SRL,+400243221009,,1,,master_romania,,0
,4621,comercianti_cereale,"Loc. Tandarei, Oras Tandarei",Ialomita,24907059,,,0,,NUTRICHIM SRL,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Iazu, Comuna Scinteia",Ialomita,44443719,,,0,,PLAIURI BARAGANE COOPERATIVA AGRICOLA,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Garbovi, Comuna Garbovi",Ialomita,39072886,,,0,,Q LAVETFARM S.R.L.,+40723982395,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,32232084,,,0,,RMR HOLDING S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Urziceni,Ialomita,10959309,,,0,,SABCOM SRL,+40243251174,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Scanteia, Comuna Scinteia",Ialomita,45234338,,,0,,SCANTEIA - VALEA CIORII COOPERATIVA AGRICOLA,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,29873348,,,0,,SEEDS AGRI PREST SERV S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,"Loc. Tandarei, Oras Tandarei",Ialomita,28237466,,,0,,SEMAGRO M & V SRL,+40243230191,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,24295391,,,0,,SIGMA SEMENCE SRL,+40243235656,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Cosereni, Comuna Cosereni",Ialomita,42548980,,,0,,SMART GROWTH CONSULTING S.R.L.,,,0,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,6459208,,,0,,SPARCOM SRL,+40243236941,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,37808790,,,0,,STAGE INVEST S.R.L.,+40214481498,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Slobozia,Ialomita,45269557,,,0,,TOP AGRO GRIVITA COOPERATIVA AGRICOLA,,,0,,master_romania,,0
,4621,comercianti_cereale,"Sat Ciocirlia, Comuna Ciocirlia",Ialomita,49963674,,,0,,URZICENI CEREALS COOPERATIVA AGRICOLA,+40784015993,,1,,master_romania,,0
,4621,comercianti_cereale,Municipiul Urziceni,Ialomita,16174488,,,0,,VIPROSAB SRL,+40243251174,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Gheorghe Doja, Comuna Gheorghe Doja",Ialomita,48656604,,,0,,ZENIT AGRO-PREST S.R.L.,+40721241567,,1,,master_romania,,0
,4621,comercianti_cereale,"Sat Dumitrestii Galatii, Comuna Schitu Duca",Iasi,49106366,,,0,,AGRICOL AGROFERM S.R.L.,+40742350339,,1,,master_romania,,0
